BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
14376643.983690925,15710378.819302842,15928519.185346076,13845105.970203696,14425127.568021571,14011672.154506136,14216155.50541818,15256007.48827504,15321239.04461871,16796676.74138744,15618354.808475688,17172277.10960921,13387158.869108712,13990928.334540304,15384458.805950692,13871545.821389796,14433624.226791011,14480683.637206111,14936715.173057124,14036102.116053801,13382775.654159192,16817874.212377235,13249287.464104783,15804973.40790979
15141150.481463471,16562897.208661037,16781985.461337965,14612004.6596841,15225947.201990878,14793048.721819194,14982352.305928623,16101427.598569157,16160707.041103298,17704556.437942423,16480799.744415246,18096672.913276237,14100980.650128892,14772704.20025189,16147699.56859491,14637017.203764023,15240958.489190333,15273562.874206282,15743120.31703551,14780331.22926226,14104319.003185973,17723389.827845175,13931066.49793891,16666888.332734108
15141150.481463471,16562897.208661037,16781985.461337965,14612004.6596841,15225947.201990878,14793048.721819194,14982352.30592862,16101427.598569157,16160707.041103298,17704556.437942423,16480799.744415246,18096672.913276237,14100980.650128892,14772704.20025189,16147699.56859491,14637017.203764023,15240958.489190333,15273562.874206282,15743120.31703551,14780331.22926226,14104319.003185973,17723389.827845175,13931066.49793891,16666888.332734108
15196220.910536898,16604729.056316148,16820240.7353509,14659699.005874988,15270196.419535466,14835322.133231025,15017184.227480019,16149252.733505566,16205109.943347754,17747772.00070788,16529540.914914588,18139284.903104927,14134261.931864409,14817203.204817383,16178580.852882488,14676462.161056822,15288753.496184822,15314066.742749272,15780963.303525472,14812151.681042723,14142937.498494118,17770146.10571924,13976813.138688846,16713752.184752412
6307170.4698877325,6693956.3511384595,6712276.561576889,6107401.903705276,6202537.058456036,6015377.5060511995,6056620.678185536,6562449.845960852,6567395.588890955,7094465.216995045,6711023.574203351,7217858.2981798705,5706138.052210193,6047629.717116657,6306820.723049531,5954146.931550852,6251741.208337748,6216367.523822293,6359498.394991636,5960658.837663907,5769290.685527427,7146605.580625361,5945882.30780978,6761439.921719235
10649371.11152965,11050837.559908729,10714408.902862245,10592230.383421216,10539813.624637082,10169321.965506418,10124335.230157731,11176978.529113673,11065356.785728773,11448224.687470503,11420791.921649145,11492253.683618844,9837391.854278505,10287941.118781488,9754605.79862593,10092564.149746653,10723079.152342094,10522350.230049768,10504672.329966545,10161684.834300946,9759617.538953602,11816982.81329434,10225997.151384402,11389777.728999838
17037349.112704188,17545061.470919505,17179513.07486244,17015051.058978617,16902703.66984654,16503084.258510042,15998652.09844776,17912211.67070747,17568233.069564633,18480356.88319962,18281378.09609067,18653528.48139722,15584766.623182066,16784556.10059824,15838235.967668327,16092757.563517917,17374016.985057224,16606180.62776729,16578207.887931032,16085147.937414479,15907840.531225104,18978539.83766609,16386518.222460886,18191154.927439123
17817280.720185377,18454825.478784356,18109103.730862048,17794631.214774147,17728895.27084198,17308133.858537942,16808163.21668549,18782113.50953896,18447765.42076799,19450552.760736197,19170228.36202365,19644378.397216275,16321805.502400272,17589961.946473558,16736447.824719464,16886974.60441549,18197500.333615936,17436222.81379784,17441816.312403496,16893827.40380912,16663256.218588214,19935756.44916233,17123159.62289544,19091013.936264098
17817280.720185377,18454825.478784356,18109103.730862048,17794631.214774147,17728895.27084198,17308133.858537942,16808163.21668549,18782113.50953896,18447765.42076799,19450552.760736197,19170228.36202365,19644378.397216275,16321805.502400272,17589961.946473558,16736447.824719464,16886974.60441549,18197500.333615936,17436222.81379784,17441816.312403496,16893827.40380912,16663256.218588214,19935756.44916233,17123159.62289544,19091013.936264098
17877164.740123674,18501210.475191772,18152517.475190654,17847992.806715302,17778410.699294902,17358981.911551338,16854694.90320488,18832550.745627988,18496080.8766225,19494891.622227468,19220357.98357424,19688002.699946467,16367406.697460217,17641787.264798492,16777854.66669631,16935785.12775968,18248586.60587113,17484706.82915737,17488402.439397834,16935292.57716336,16714233.4765905,19982668.17403235,17177273.902930208,19138509.441738848
7364935.524814859,7588032.258756918,7464347.299787625,7332757.039934567,7374261.175368107,7287095.7646397175,7106224.323307601,7715867.952479133,7590198.753059087,7833481.287458707,7818489.295663601,7896573.039681478,6954920.137303575,7371514.059548174,7034701.524650061,7119148.721091205,7511709.145016426,7297968.07770937,7302190.427110137,7016898.188026689,7096195.438084923,7959556.095302572,7231494.43840793,7704841.160279458
12298482.923181552,12918674.96152539,12682330.321894005,12489371.026973177,12833964.698672753,12918833.619489396,12635543.185745362,13194709.337937204,12982029.548370743,12964287.153020293,13237036.760348227,13034499.759836724,12660130.352292078,12968340.979691437,12200878.678204525,12645635.44679696,12926403.913363712,12801455.670799725,12738632.248262992,12269366.36538484,12871479.576886695,13066369.509207107,12739107.633579586,12847493.878452362
19296082.208728056,20300323.328138653,19897335.291051257,19751970.459127903,20236829.242845293,20304337.6032366,19713954.8830802,20894813.82710652,20459196.350392107,20498431.157857478,20993644.986038107,20620167.256825484,19775842.295918383,20447476.217726707,19071362.637634344,19804257.004162148,20506168.36646884,20052044.897631716,19892807.652084403,19098544.1039641,20140836.804858617,20718228.72219815,19916601.69509559,20366605.177806832
20170479.776537456,21291326.48276531,20883062.042089004,20675208.51218338,21197041.48652012,21256837.98856027,20661264.57687962,21890988.70985692,21444225.47160628,21510262.36243511,21997364.48291721,21642671.776231267,20723353.58573558,21406087.63035265,20006512.436778884,20738045.32899023,21475263.66511233,21008968.172644585,20859288.63458569,20066330.299282,21073994.064715244,21723004.869728483,20839890.59195429,21347280.941657133
